number,value,datetime_start,datetime_complete,duration,params_activation,params_dropout,params_hidden_size,params_lr,params_n_layers,params_scale_target,params_scaler,params_weight_decay,state
132,143.56350708007812,2026-01-03 02:05:29.167027,2026-01-03 02:05:55.844739,0 days 00:00:26.677712,relu,0.10639679590927509,30,0.08463733778716055,2,True,standard,0.00037302679855116756,COMPLETE
133,143.15560913085938,2026-01-03 02:05:55.852740,2026-01-03 02:06:22.389959,0 days 00:00:26.537219,relu,0.10596070557211468,30,0.0858125824399859,2,True,standard,0.00022467184996482396,COMPLETE
134,147.02554321289062,2026-01-03 02:06:22.397959,2026-01-03 02:06:49.128651,0 days 00:00:26.730692,relu,0.10458851006582888,29,0.08891978448214181,2,True,standard,0.00021631936391833275,COMPLETE
135,141.8631134033203,2026-01-03 02:06:49.136651,2026-01-03 02:07:15.866796,0 days 00:00:26.730145,relu,0.10869988741788666,31,0.0821479720990944,2,True,standard,0.00028302499441906244,COMPLETE
136,140.50619506835938,2026-01-03 02:07:15.873795,2026-01-03 02:07:42.778339,0 days 00:00:26.904544,relu,0.10069621499078935,29,0.08881784591373733,2,True,standard,0.0001721293536973545,COMPLETE
137,163.9288330078125,2026-01-03 02:07:42.789336,2026-01-03 02:08:09.511071,0 days 00:00:26.721735,silu,0.10307848147588214,29,0.08575944465555616,2,True,standard,0.000180597360444726,COMPLETE
138,143.12661743164062,2026-01-03 02:08:09.520070,2026-01-03 02:08:36.114794,0 days 00:00:26.594724,relu,0.109173236865583,27,0.08300923571603802,2,True,standard,0.0002774509644110822,COMPLETE
139,142.84805297851562,2026-01-03 02:08:36.121794,2026-01-03 02:09:02.562030,0 days 00:00:26.440236,relu,0.1001511263016599,27,0.08018043856258647,2,True,standard,0.00023610483604279514,COMPLETE
140,148.1658172607422,2026-01-03 02:09:02.569029,2026-01-03 02:09:29.193771,0 days 00:00:26.624742,relu,0.10866898848577013,30,0.07849145271487343,2,True,standard,0.00023210639210422576,COMPLETE
141,141.39369201660156,2026-01-03 02:09:29.201771,2026-01-03 02:09:55.824498,0 days 00:00:26.622727,relu,0.10120645277981202,27,0.0835847884787655,2,True,standard,0.00028345813622623423,COMPLETE
142,141.6260223388672,2026-01-03 02:09:55.833499,2026-01-03 02:10:22.307703,0 days 00:00:26.474204,relu,0.10881157360813459,28,0.0652244950659083,2,True,standard,0.00016826772490691473,COMPLETE
143,142.42153930664062,2026-01-03 02:10:22.315703,2026-01-03 02:10:48.923884,0 days 00:00:26.608181,relu,0.10307445984291305,32,0.06356994128065696,2,True,standard,0.00013930655434368848,COMPLETE
144,141.252685546875,2026-01-03 02:10:48.931887,2026-01-03 02:11:15.541091,0 days 00:00:26.609204,relu,0.10171846299384532,32,0.060665663340674955,2,True,standard,0.00012808636092900974,COMPLETE
145,143.75576782226562,2026-01-03 02:11:15.550090,2026-01-03 02:11:42.066773,0 days 00:00:26.516683,relu,0.1025810171274644,32,0.0646088193691435,2,True,standard,0.00011609627116065515,COMPLETE
146,166.40240478515625,2026-01-03 02:11:42.074773,2026-01-03 02:12:10.698994,0 days 00:00:28.624221,gelu,0.10066628518622882,32,0.06615487148719397,2,True,none,0.00014204983592557192,COMPLETE
147,142.85711669921875,2026-01-03 02:12:10.706991,2026-01-03 02:12:37.731211,0 days 00:00:27.024220,relu,0.10135389501365524,29,0.05769939825974742,2,True,standard,0.0001122818273662505,COMPLETE
148,146.1708221435547,2026-01-03 02:12:37.740211,2026-01-03 02:13:04.385893,0 days 00:00:26.645682,relu,0.10032443334450591,32,0.05663758730317195,2,True,robust,9.817083278956812e-05,COMPLETE
149,191.55250549316406,2026-01-03 02:13:04.395890,2026-01-03 02:13:31.103143,0 days 00:00:26.707253,relu,0.10887535092446934,29,0.0016805971776511785,2,True,standard,0.00017090963835298458,COMPLETE
150,198.0656859673394,2026-01-03 02:13:31.111141,2026-01-03 02:13:57.063303,0 days 00:00:25.952162,relu,0.10077050205950247,30,0.0009846730073944073,2,False,standard,7.734510704094105e-05,COMPLETE
151,145.04196166992188,2026-01-03 02:13:57.072304,2026-01-03 02:14:23.628557,0 days 00:00:26.556253,relu,0.10910589944656887,28,0.06407267070262003,2,True,standard,0.00013036684004521476,COMPLETE
152,144.99017333984375,2026-01-03 02:14:23.637558,2026-01-03 02:14:50.336738,0 days 00:00:26.699180,relu,0.1133576573403485,28,0.05613480623464948,2,True,standard,0.00011973120895750761,COMPLETE
153,140.4052276611328,2026-01-03 02:14:50.344738,2026-01-03 02:15:17.185972,0 days 00:00:26.841234,relu,0.10847906936402837,31,0.06658048395555584,2,True,standard,0.00019783925400823876,COMPLETE
154,141.49600219726562,2026-01-03 02:15:17.194972,2026-01-03 02:15:43.868693,0 days 00:00:26.673721,relu,0.10734153562028213,32,0.06701917579931367,2,True,standard,0.0001838584023790052,COMPLETE
155,147.8788299560547,2026-01-03 02:15:43.876693,2026-01-03 02:16:10.715382,0 days 00:00:26.838689,relu,0.11529834174914479,30,0.040159834038750904,2,True,standard,0.00019803132952137052,COMPLETE
156,215.99844360351562,2026-01-03 02:16:10.722383,2026-01-03 02:16:38.253603,0 days 00:00:27.531220,mish,0.10004914001364966,32,0.0002650436738951355,2,True,minmax,0.00015019022631553613,COMPLETE
157,142.7947998046875,2026-01-03 02:16:38.261604,2026-01-03 02:17:05.006864,0 days 00:00:26.745260,relu,0.11052169169421477,29,0.07268163499980818,2,True,standard,0.00017541510469793787,COMPLETE
158,150.20037841796875,2026-01-03 02:17:05.014863,2026-01-03 02:17:31.805570,0 days 00:00:26.790707,relu,0.11383002269193321,29,0.04914238199054893,2,True,standard,0.00018036878457921524,COMPLETE
159,145.02389526367188,2026-01-03 02:17:31.813569,2026-01-03 02:17:58.595277,0 days 00:00:26.781708,relu,0.11071083387176482,27,0.07231703711233527,2,True,standard,0.00022470771723338712,COMPLETE
160,143.01156616210938,2026-01-03 02:17:58.605277,2026-01-03 02:18:25.415541,0 days 00:00:26.810264,relu,0.1180128463643991,31,0.058704114529563825,2,True,standard,0.0002572744503574465,COMPLETE
161,144.00706481933594,2026-01-03 02:18:25.423541,2026-01-03 02:18:52.152235,0 days 00:00:26.728694,relu,0.11646574918783406,31,0.05802489983499066,2,True,standard,0.00027258508161056704,COMPLETE
162,146.1706085205078,2026-01-03 02:18:52.161237,2026-01-03 02:19:18.866938,0 days 00:00:26.705701,relu,0.10814204497977571,29,0.0671168552975721,2,True,standard,0.00013672971026774692,COMPLETE
163,144.60885620117188,2026-01-03 02:19:18.876940,2026-01-03 02:19:45.606618,0 days 00:00:26.729678,relu,0.11877849317061788,28,0.07480765094808438,2,True,standard,0.00017346054204220236,COMPLETE
164,142.87973022460938,2026-01-03 02:19:45.614619,2026-01-03 02:20:12.140815,0 days 00:00:26.526196,relu,0.10018202021608114,32,0.04489708872977641,2,True,standard,0.0002566598224103432,COMPLETE
165,153.13479614257812,2026-01-03 02:20:12.148815,2026-01-03 02:20:38.774998,0 days 00:00:26.626183,relu,0.11818692901439198,32,0.04411315745583511,2,True,standard,0.00019397879837587749,COMPLETE
166,146.5479278564453,2026-01-03 02:20:38.783999,2026-01-03 02:21:05.647210,0 days 00:00:26.863211,relu,0.10113830855988144,31,0.036221962642627614,2,True,standard,0.00026597216445976894,COMPLETE
167,178.1280975341797,2026-01-03 02:21:05.655211,2026-01-03 02:21:31.649907,0 days 00:00:25.994696,relu,0.10979933304089956,7,0.051992972357529935,2,True,standard,0.0002575249434023488,COMPLETE
168,143.64364624023438,2026-01-03 02:21:31.657907,2026-01-03 02:21:58.330606,0 days 00:00:26.672699,relu,0.11675470959093821,27,0.062498942957162545,2,True,standard,0.00016295635175203908,COMPLETE
169,166.46800231933594,2026-01-03 02:21:58.339609,2026-01-03 02:22:25.138308,0 days 00:00:26.798699,silu,0.10002985788895127,29,0.05398247637800837,2,True,standard,0.0001017296557734601,COMPLETE
170,145.38197326660156,2026-01-03 02:22:25.147308,2026-01-03 02:22:51.645547,0 days 00:00:26.498239,relu,0.1208325051835055,26,0.07408127715525506,2,True,standard,0.00021188151520416075,COMPLETE
171,142.9722137451172,2026-01-03 02:22:51.653547,2026-01-03 02:23:18.366749,0 days 00:00:26.713202,relu,0.11036693778983245,30,0.07876900165923863,2,True,standard,0.0002296095322811728,COMPLETE
172,143.65623474121094,2026-01-03 02:23:18.374748,2026-01-03 02:23:45.263957,0 days 00:00:26.889209,relu,0.10916665420640495,31,0.06493782201788875,2,True,standard,0.0003079522593009683,COMPLETE
173,141.46389770507812,2026-01-03 02:23:45.272960,2026-01-03 02:24:12.043660,0 days 00:00:26.770700,relu,0.11043765224251985,30,0.07961792217023872,2,True,standard,0.00024203121661332908,COMPLETE
174,147.4796142578125,2026-01-03 02:24:12.052660,2026-01-03 02:24:38.899358,0 days 00:00:26.846698,relu,0.11853177217702246,32,0.04698758067501304,2,True,standard,0.00015146511268994536,COMPLETE
175,161.44338989257812,2026-01-03 02:24:38.907357,2026-01-03 02:25:05.890567,0 days 00:00:26.983210,relu,0.24769056009516535,30,0.07238983112428378,2,True,standard,0.00020179436845333245,COMPLETE
176,145.21531677246094,2026-01-03 02:25:05.898567,2026-01-03 02:25:32.571256,0 days 00:00:26.672689,relu,0.10010306009116282,29,0.06278920679845688,2,True,standard,0.00024232455749121477,COMPLETE
177,144.1439208984375,2026-01-03 02:25:32.579256,2026-01-03 02:25:59.171957,0 days 00:00:26.592701,relu,0.12629728155861658,32,0.05541815150347569,2,True,standard,0.0001709900007111291,COMPLETE
178,142.7302703857422,2026-01-03 02:25:59.179954,2026-01-03 02:26:25.763648,0 days 00:00:26.583694,relu,0.11065831555877809,28,0.07794960314533111,2,True,standard,0.00019103618169443007,COMPLETE
179,167.17767333984375,2026-01-03 02:26:25.772651,2026-01-03 02:26:54.373376,0 days 00:00:28.600725,gelu,0.10904777838503801,28,0.07763874858698158,2,True,none,0.00013691340760744753,COMPLETE
180,198.17002956814233,2026-01-03 02:26:54.381377,2026-01-03 02:27:20.364555,0 days 00:00:25.983178,relu,0.10001671313784685,30,0.0009888099477940455,2,False,standard,0.00023467540625206115,COMPLETE
181,143.82261657714844,2026-01-03 02:27:20.372555,2026-01-03 02:27:46.946263,0 days 00:00:26.573708,relu,0.1158187000902843,28,0.09019629806735024,2,True,standard,0.00019289262147985283,COMPLETE
182,142.21231079101562,2026-01-03 02:27:46.955263,2026-01-03 02:28:13.668516,0 days 00:00:26.713253,relu,0.11020312649924995,31,0.06754653077069128,2,True,standard,0.0003158121504494912,COMPLETE
183,144.64662170410156,2026-01-03 02:28:13.676521,2026-01-03 02:28:40.485688,0 days 00:00:26.809167,relu,0.10857803571410606,31,0.06683508786935805,2,True,standard,0.0003239566771033034,COMPLETE
184,147.50384521484375,2026-01-03 02:28:40.494691,2026-01-03 02:29:07.311906,0 days 00:00:26.817215,relu,0.1279906712412421,31,0.05832725109085783,2,True,standard,0.00029422896109134003,COMPLETE
185,173.5309295654297,2026-01-03 02:29:07.320906,2026-01-03 02:29:33.971599,0 days 00:00:26.650693,relu,0.38504457578530854,30,0.0753913086531817,2,True,standard,0.00025077654609893747,COMPLETE
186,163.87551879882812,2026-01-03 02:29:33.979599,2026-01-03 02:29:58.146790,0 days 00:00:24.167191,relu,0.12006716352045263,32,0.05149505509459523,1,True,robust,0.00016039084258044357,COMPLETE
187,150.29971313476562,2026-01-03 02:29:58.154786,2026-01-03 02:30:24.734490,0 days 00:00:26.579704,relu,0.1082808219050358,26,0.042212315238741936,2,True,standard,0.00021491152843359685,COMPLETE
188,142.77590942382812,2026-01-03 02:30:24.743490,2026-01-03 02:30:51.420727,0 days 00:00:26.677237,relu,0.11243430027613895,28,0.06840187804573665,2,True,standard,0.00010878914244699523,COMPLETE
189,144.6867218017578,2026-01-03 02:30:51.429726,2026-01-03 02:31:17.947893,0 days 00:00:26.518167,relu,0.10815012770120963,28,0.09958328008207895,2,True,standard,0.00010623819512917926,COMPLETE
190,164.7726287841797,2026-01-03 02:31:17.955893,2026-01-03 02:31:45.326116,0 days 00:00:27.370223,mish,0.1258607096757938,27,0.06925136062487765,2,True,standard,6.153547784910387e-05,COMPLETE
191,146.4281463623047,2026-01-03 02:31:45.334115,2026-01-03 02:32:11.892824,0 days 00:00:26.558709,relu,0.1154280386686564,29,0.06200269791464857,2,True,standard,0.00013335389799248032,COMPLETE
192,140.37020874023438,2026-01-03 02:32:11.900824,2026-01-03 02:32:38.454003,0 days 00:00:26.553179,relu,0.10732137575120244,30,0.07939055532673636,2,True,standard,0.00018761932438097055,COMPLETE
193,173.989990234375,2026-01-03 02:32:38.462003,2026-01-03 02:33:05.162213,0 days 00:00:26.700210,relu,0.4054445331812473,30,0.07895986246409599,2,True,standard,8.445781081756865e-05,COMPLETE
194,171.81283569335938,2026-01-03 02:33:05.170217,2026-01-03 02:33:31.089910,0 days 00:00:25.919693,relu,0.10912434941753059,10,0.07888258246468363,2,True,standard,0.00018431161795900945,COMPLETE
195,179.23587036132812,2026-01-03 02:33:31.097913,2026-01-03 02:33:57.356084,0 days 00:00:26.258171,relu,0.106125771251174,25,0.06722168746022048,2,True,minmax,0.0001521176572927036,COMPLETE
196,140.5358123779297,2026-01-03 02:33:57.364088,2026-01-03 02:34:24.020318,0 days 00:00:26.656230,relu,0.1008627340130134,29,0.08937923812407297,2,True,standard,0.00021045543148796256,COMPLETE
197,140.91273498535156,2026-01-03 02:34:24.027315,2026-01-03 02:34:50.669499,0 days 00:00:26.642184,relu,0.10280303713444744,28,0.08934094952491921,2,True,standard,0.00012735781623921338,COMPLETE
198,142.21548461914062,2026-01-03 02:34:50.677503,2026-01-03 02:35:17.287709,0 days 00:00:26.610206,relu,0.10005119007365576,27,0.08872958600452165,2,True,standard,9.52201157241538e-05,COMPLETE
199,144.7146759033203,2026-01-03 02:35:17.296707,2026-01-03 02:35:43.816429,0 days 00:00:26.519722,relu,0.12480023247030103,26,0.09090399129771351,2,True,standard,0.00012575194139668474,COMPLETE
200,143.8043212890625,2026-01-03 02:35:43.824430,2026-01-03 02:36:10.365601,0 days 00:00:26.541171,relu,0.11408455574892355,27,0.08982468557531141,2,True,standard,9.102197447188134e-05,COMPLETE
201,140.39736938476562,2026-01-03 02:36:10.374601,2026-01-03 02:36:36.939813,0 days 00:00:26.565212,relu,0.10184387806169537,28,0.09955961830315813,2,True,standard,0.00011716327949518287,COMPLETE
202,139.71827697753906,2026-01-03 02:36:36.948816,2026-01-03 02:37:03.540512,0 days 00:00:26.591696,relu,0.10681375523561255,28,0.09541808782291403,2,True,standard,0.00012158404950076204,COMPLETE
203,140.1693572998047,2026-01-03 02:37:03.548511,2026-01-03 02:37:30.114236,0 days 00:00:26.565725,relu,0.11299966738525387,28,0.09772670920180257,2,True,standard,0.00011419209002639218,COMPLETE
204,163.48480224609375,2026-01-03 02:37:30.123234,2026-01-03 02:37:56.695969,0 days 00:00:26.572735,relu,0.2973986000494241,28,0.09188667176711604,2,True,standard,8.68453468084619e-05,COMPLETE
205,145.74929809570312,2026-01-03 02:37:56.702968,2026-01-03 02:38:23.253687,0 days 00:00:26.550719,relu,0.11971982866302408,24,0.09752373351124484,2,True,standard,0.0001075436228357155,COMPLETE
206,142.48500061035156,2026-01-03 02:38:23.261687,2026-01-03 02:38:49.706907,0 days 00:00:26.445220,relu,0.10693205053356206,25,0.08709729749044455,2,True,standard,0.00012493041773541764,COMPLETE
207,140.02890014648438,2026-01-03 02:38:49.715905,2026-01-03 02:39:16.111122,0 days 00:00:26.395217,relu,0.10056052147242156,25,0.09770983371841413,2,True,standard,0.00012242819363657395,COMPLETE
208,142.26223754882812,2026-01-03 02:39:16.119123,2026-01-03 02:39:42.620838,0 days 00:00:26.501715,relu,0.10599439437824956,25,0.09814792803096589,2,True,standard,0.00012689011899803734,COMPLETE
209,159.8717041015625,2026-01-03 02:39:42.627838,2026-01-03 02:40:09.244022,0 days 00:00:26.616184,silu,0.10513561715034125,25,0.09851704499437872,2,True,standard,0.00013579945685147067,COMPLETE
210,145.2556610107422,2026-01-03 02:40:09.252022,2026-01-03 02:40:35.830760,0 days 00:00:26.578738,relu,0.12081403621059404,27,0.0967380220011561,2,True,standard,0.00014926253029269124,COMPLETE
211,144.2118377685547,2026-01-03 02:40:35.838763,2026-01-03 02:41:02.397484,0 days 00:00:26.558721,relu,0.10446012049045313,25,0.0880427658030181,2,True,standard,0.00012117710301852815,COMPLETE
212,143.48959350585938,2026-01-03 02:41:02.405483,2026-01-03 02:41:28.914184,0 days 00:00:26.508701,relu,0.10020796066174076,26,0.09882429901893541,2,True,standard,9.608223148107935e-05,COMPLETE
213,143.8903350830078,2026-01-03 02:41:28.923184,2026-01-03 02:41:55.297861,0 days 00:00:26.374677,relu,0.11455156165408178,24,0.08561616596972958,2,True,standard,0.00012680977817776495,COMPLETE
214,143.26345825195312,2026-01-03 02:41:55.305863,2026-01-03 02:42:21.843559,0 days 00:00:26.537696,relu,0.1000961452907461,26,0.08441885111216321,2,True,standard,0.0001170626297424434,COMPLETE
215,143.7025604248047,2026-01-03 02:42:21.851560,2026-01-03 02:42:48.494266,0 days 00:00:26.642706,relu,0.10856631292075455,30,0.0821347463832292,2,True,standard,7.608526036755122e-05,COMPLETE
216,143.78512573242188,2026-01-03 02:42:48.503266,2026-01-03 02:43:15.083952,0 days 00:00:26.580686,relu,0.1164971077944686,29,0.08556499675280914,2,True,standard,0.00015467099364176114,COMPLETE
217,198.3815761311849,2026-01-03 02:43:15.091952,2026-01-03 02:43:40.532182,0 days 00:00:25.440230,relu,0.10667967263589982,16,0.0009910937451078437,2,False,standard,0.00014530720112123944,COMPLETE
218,167.18551635742188,2026-01-03 02:43:40.541187,2026-01-03 02:44:06.498894,0 days 00:00:25.957707,relu,0.12674580881613998,11,0.07482564506306963,2,True,standard,0.00012612412793655875,COMPLETE
219,169.80838012695312,2026-01-03 02:44:06.507894,2026-01-03 02:44:34.967099,0 days 00:00:28.459205,gelu,0.10007096496918388,27,0.09929836355878298,2,True,none,9.754872150127413e-05,COMPLETE
220,149.68789672851562,2026-01-03 02:44:34.975099,2026-01-03 02:45:01.413786,0 days 00:00:26.438687,relu,0.11703477871010404,25,0.07340106327175244,2,True,standard,0.00017125240708286725,COMPLETE
221,186.24398803710938,2026-01-03 02:45:01.423789,2026-01-03 02:45:27.284972,0 days 00:00:25.861183,relu,0.1099587973540774,5,0.08359339931685071,2,True,standard,0.00019603161947949046,COMPLETE
222,142.515625,2026-01-03 02:45:27.292974,2026-01-03 02:45:53.911697,0 days 00:00:26.618723,relu,0.10807379631399308,28,0.07643748772438974,2,True,standard,0.0001650297121122345,COMPLETE
223,142.77685546875,2026-01-03 02:45:53.918697,2026-01-03 02:46:20.584393,0 days 00:00:26.665696,relu,0.10001172272662949,28,0.08639240052559431,2,True,standard,0.00013996561011608212,COMPLETE
224,144.46572875976562,2026-01-03 02:46:20.592395,2026-01-03 02:46:47.084081,0 days 00:00:26.491686,relu,0.10751534203579229,30,0.07275873262320666,2,True,standard,0.00016326458271784366,COMPLETE
225,140.4385528564453,2026-01-03 02:46:47.093081,2026-01-03 02:47:13.938287,0 days 00:00:26.845206,relu,0.12033026459874929,31,0.09820519231731291,2,True,standard,0.00011944582019396885,COMPLETE
226,140.71109008789062,2026-01-03 02:47:13.946287,2026-01-03 02:47:40.678504,0 days 00:00:26.732217,relu,0.1206645086396314,31,0.09947002284196382,2,True,standard,0.00011129480775012884,COMPLETE
227,141.36351013183594,2026-01-03 02:47:40.686505,2026-01-03 02:48:07.313193,0 days 00:00:26.626688,relu,0.12181787502365028,31,0.09255190562865938,2,True,standard,0.00011039147530373677,COMPLETE
228,141.690673828125,2026-01-03 02:48:07.322194,2026-01-03 02:48:34.111408,0 days 00:00:26.789214,relu,0.13077063331754593,31,0.09566275941619107,2,True,standard,8.480264482572856e-05,COMPLETE
229,148.46002197265625,2026-01-03 02:48:34.119408,2026-01-03 02:49:00.750570,0 days 00:00:26.631162,relu,0.13363543537950207,31,0.09902886687566112,2,True,robust,6.585580753206314e-05,COMPLETE
230,142.1401824951172,2026-01-03 02:49:00.758568,2026-01-03 02:49:27.547273,0 days 00:00:26.788705,relu,0.12662585267928397,31,0.08694552841309675,2,True,standard,8.633366266034809e-05,COMPLETE
231,140.88400268554688,2026-01-03 02:49:27.555276,2026-01-03 02:49:54.290532,0 days 00:00:26.735256,relu,0.12361382336716534,31,0.0854808036468997,2,True,standard,7.941620294922765e-05,COMPLETE
